# Google_Product_Taxonomy_Version: 2015-02-19
772 - Adultos
780 - Adultos > Armas
2214 - Adultos > Armas > Acessórios e cuidados para armas
503026 - Adultos > Armas > Acessórios e cuidados para armas > Acessórios e equipamentos de recarga
499857 - Adultos > Armas > Acessórios e cuidados para armas > Acessórios e equipamentos de recarga > Prensas para recarga de munição
505762 - Adultos > Armas > Acessórios e cuidados para armas > Caixas e suportes de munição
1822 - Adultos > Armas > Acessórios e cuidados para armas > Canhões elétricos
1783 - Adultos > Armas > Acessórios e cuidados para armas > Coldres para armas
499853 - Adultos > Armas > Acessórios e cuidados para armas > Correias para armas
1806 - Adultos > Armas > Acessórios e cuidados para armas > Culatras
503021 - Adultos > Armas > Acessórios e cuidados para armas > Limpeza de armas
499856 - Adultos > Armas > Acessórios e cuidados para armas > Limpeza de armas > Esponjas para limpeza de armas
499855 - Adultos > Armas > Acessórios e cuidados para armas > Limpeza de armas > Panos e cotonetes para limpeza de armas
499854 - Adultos > Armas > Acessórios e cuidados para armas > Limpeza de armas > Solventes para limpeza de armas
5067 - Adultos > Armas > Acessórios e cuidados para armas > Luzes de arma
500048 - Adultos > Armas > Acessórios e cuidados para armas > Maletas e bolsas para armas
781 - Adultos > Armas > Acessórios e cuidados para armas > Munição
3924 - Adultos > Armas > Armas de bastão
727 - Adultos > Armas > Armas imobilizadoras
3437 - Adultos > Armas > Chicotes
3666 - Adultos > Armas > Espadas
3694 - Adultos > Armas > Estrelas de arremesso
6109 - Adultos > Armas > Facas militares
7175 - Adultos > Armas > Lanças e azagaias
3092 - Adultos > Armas > Nunchaku
782 - Adultos > Armas > Pistolas
7567 - Adultos > Armas > Porretes e bastões
3833 - Adultos > Armas > Soqueiras de metal
726 - Adultos > Armas > Spray de pimenta
773 - Adultos > Erótico
778 - Adultos > Erótico > Brinquedos eróticos
5055 - Adultos > Erótico > Comidas afrodisíacas
776 - Adultos > Erótico > DVDs e vídeos eróticos
6040 - Adultos > Erótico > Jogos eróticos
6536 - Adultos > Erótico > Kits para pole dancing
779 - Adultos > Erótico > Livros eróticos
4060 - Adultos > Erótico > Revistas eróticas
774 - Adultos > Erótico > Roupas eróticas
412 - Alimentos, bebidas e tabaco
7397 - Artigos esportivos > Artigos para prática de esportes > Equipamento para esportes em geral > Bolsas e carrinhos para carregar bolinhas
7434 - Artigos esportivos > Artigos para prática de esportes > Equipamento para esportes em geral > Bombas de ar
8319 - Artigos esportivos > Artigos para prática de esportes > Equipamento para esportes em geral > Cones para agilidade e esportes
499800 - Artigos esportivos > Artigos para prática de esportes > Equipamento para esportes em geral > Coquilhas
499802 - Artigos esportivos > Artigos para prática de esportes > Equipamento para esportes em geral > Escadas e obstáculos para velocidade e agilidade
499903 - Artigos esportivos > Artigos para prática de esportes > Equipamento para esportes em geral > Estantes e carrinhos para colchonetes de ginástica
499803 - Artigos esportivos > Artigos para prática de esportes > Equipamento para esportes em geral > Esteiras de ginástica
3971 - Artigos esportivos > Artigos para prática de esportes > Equipamento para esportes em geral > Giz para alpinismo
3877 - Artigos esportivos > Artigos para prática de esportes > Equipamento para esportes em geral > Megafones esportivos
8222 - Artigos esportivos > Artigos para prática de esportes > Equipamento para esportes em geral > Máscaras de simulação de altitude
499801 - Artigos esportivos > Artigos para prática de esportes > Equipamento para esportes em geral > Protetores bucais esportivos
8077 - Artigos esportivos > Artigos para prática de esportes > Equipamento para esportes em geral > Redes e telas de treinamento
1006 - Artigos esportivos > Artigos para prática de esportes > Esgrima
3622 - Artigos esportivos > Artigos para prática de esportes > Esgrima > Armas de esgrima
3261 - Artigos esportivos > Artigos para prática de esportes > Esgrima > Equipamentos de proteção para esgrima
499740 - Artigos esportivos > Artigos para prática de esportes > Esgrima > Equipamentos de proteção para esgrima > Jaquetas e coletes elétricos para esgrima
3366 - Artigos esportivos > Artigos para prática de esportes > Esgrima > Equipamentos de proteção para esgrima > Luvas e punhos de esgrima
3707 - Artigos esportivos > Artigos para prática de esportes > Esgrima > Equipamentos de proteção para esgrima > Máscaras de esgrima
1111 - Artigos esportivos > Artigos para prática de esportes > Futebol
6055 - Artigos esportivos > Artigos para prática de esportes > Futebol > Acessórios para traves de futebol
3973 - Artigos esportivos > Artigos para prática de esportes > Futebol > Bandeirinhas de escanteio
1112 - Artigos esportivos > Artigos para prática de esportes > Futebol > Bolas de futebol
499784 - Artigos esportivos > Artigos para prática de esportes > Futebol > Equipamento de proteção para futebol
1114 - Artigos esportivos > Artigos para prática de esportes > Futebol > Equipamento de proteção para futebol > Caneleiras de futebol
3141 - Artigos esportivos > Artigos para prática de esportes > Futebol > Luvas do goleiro de futebol
1113 - Artigos esportivos > Artigos para prática de esportes > Futebol > Redes e goleiras de futebol
1093 - Artigos esportivos > Artigos para prática de esportes > Futebol americano
1094 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Bolas de futebol americano
1097 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Equipamento de proteção de futebol americano
3060 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Equipamento de proteção de futebol americano > Acessórios do capacete de futebol americano
3343 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Equipamento de proteção de futebol americano > Acessórios do capacete de futebol americano > Acolchoamento do capacete de futebol americano
3090 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Equipamento de proteção de futebol americano > Acessórios do capacete de futebol americano > Máscaras para futebol americano
3247 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Equipamento de proteção de futebol americano > Acessórios do capacete de futebol americano > Tiras que amarram o capacete de futebol americano
3063 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Equipamento de proteção de futebol americano > Acessórios do capacete de futebol americano > Visores do capacete de futebol americano
499778 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Equipamento de proteção de futebol americano > Camisas e coletes de proteção para futebol americano
1098 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Equipamento de proteção de futebol americano > Capacetes de futebol americano
3510 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Equipamento de proteção de futebol americano > Cinto da calça de futebol americano
3621 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Equipamento de proteção de futebol americano > Ombreiras de futebol americano
3497 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Equipamento de proteção de futebol americano > Rolo de pescoço no futebol americano
3998 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Equipamento de treinamento de futebol americano
499779 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Equipamento de treinamento de futebol americano > Obstáculos e trenós para futebol americano
3442 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Luvas de futebol americano
3656 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Suportes para bola de futebol americano
3492 - Artigos esportivos > Artigos para prática de esportes > Futebol americano > Traves da goleira de futebol americano
1000 - Artigos esportivos > Artigos para prática de esportes > Ginástica
503763 - Artigos esportivos > Artigos para prática de esportes > Ginástica > Barras e traves para ginástica olímpica
3182 - Artigos esportivos > Artigos para prática de esportes > Ginástica > Cavalo com alças para ginástica
3779 - Artigos esportivos > Artigos para prática de esportes > Ginástica > Cavalo para ginástica
3808 - Artigos esportivos > Artigos para prática de esportes > Ginástica > Equipamento de proteção para ginástica
499781 - Artigos esportivos > Artigos para prática de esportes > Ginástica > Equipamento de proteção para ginástica > Estafas para ginástica
3774 - Artigos esportivos > Artigos para prática de esportes > Ginástica > Ringues de ginástica
3123 - Artigos esportivos > Artigos para prática de esportes > Ginástica > Trampolins de ginástica
1047 - Artigos esportivos > Artigos para prática de esportes > Handebol
499785 - Artigos esportivos > Artigos para prática de esportes > Handebol > Bolas de handebol
499741 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse
1092 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Bastões de hóquei
3817 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Bastões de lacrosse
1089 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Bolas de hóquei em campo
3536 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Bolas de lacrosse
499742 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Conjuntos de equipamento para lacrosse
499744 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Equipamento de proteção para hóquei de campo e lacrosse
502970 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Equipamento de proteção para hóquei de campo e lacrosse > Acessórios de proteção para hóquei de campo e lacrosse
499746 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Equipamento de proteção para hóquei de campo e lacrosse > Capacetes de hóquei de campo e lacrosse
499745 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Equipamento de proteção para hóquei de campo e lacrosse > Luvas de hóquei de campo e lacrosse
499747 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Equipamento de proteção para hóquei de campo e lacrosse > Máscaras e óculos de proteção para hóquei de campo e lacrosse
3204 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Equipamentos de treinamento de lacrosse
3001 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Goleiras de hóquei em campo
3970 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Goleiras de lacrosse
3336 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Peças do bastão de lacrosse
3418 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Peças do bastão de lacrosse > Cabeças do bastão de lacrosse
3423 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Peças do bastão de lacrosse > Cabos para bastões de lacrosse
3785 - Artigos esportivos > Artigos para prática de esportes > Hóquei de campo e lacrosse > Peças do bastão de lacrosse > Cordas e rede de lacrosse
1068 - Artigos esportivos > Artigos para prática de esportes > Luta
3057 - Artigos esportivos > Artigos para prática de esportes > Luta > Equipamentos de proteção para luta
499791 - Artigos esportivos > Artigos para prática de esportes > Luta > Equipamentos de proteção para luta > Capacetes para luta greco-romana
499790 - Artigos esportivos > Artigos para prática de esportes > Luta > Equipamentos de proteção para luta > Joelheiras para luta greco-romana
499915 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei
6077 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Bolas e discos de hóquei
1105 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Equipamento de proteção de hóquei
3615 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Equipamento de proteção de hóquei > Calças de hóquei
499755 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Equipamento de proteção de hóquei > Caneleiras e joelheiras de hóquei
6080 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Equipamento de proteção de hóquei > Capacetes de hóquei
499890 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Equipamento de proteção de hóquei > Conjuntos de equipamento para goleiro de hóquei
499756 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Equipamento de proteção de hóquei > Cotoveleiras de hóquei
6078 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Equipamento de proteção de hóquei > Luvas de hóquei
499757 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Equipamento de proteção de hóquei > Protetores de ombros e peito para hóquei
499975 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Equipamento de proteção de hóquei > Suspensórios e cintos de hóquei
7012 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Manutenção de tacos de hóquei
1057 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Patins para gelo
3791 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Peças e acessórios para patins para gelo
3623 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Peças e acessórios para patins para gelo > Afiadores de patins para gelo
6708 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Peças e acessórios para patins para gelo > Botas de patinação artística
7000 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Peças e acessórios para patins para gelo > Lâminas de patins para gelo
4019 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Peças e acessórios para patins para gelo > Proteção para as lâminas dos patins
3241 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Peças e acessórios para patins para gelo > Tensores para cadarços de patins
7011 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Peças para tacos de hóquei
6942 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Peças para tacos de hóquei > Cabos para tacos de hóquei
6852 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Peças para tacos de hóquei > Lâminas para tacos de hóquei
6076 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Tacos de hóquei
6074 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Traves de hóquei
6857 - Artigos esportivos > Artigos para prática de esportes > Patinação artística e hóquei > Trenós para hóquei
1145 - Artigos esportivos > Artigos para prática de esportes > Polo aquático
3794 - Artigos esportivos > Artigos para prática de esportes > Polo aquático > Bolas de polo aquático
3678 - Artigos esportivos > Artigos para prática de esportes > Polo aquático > Goleiras de polo aquático
3575 - Artigos esportivos > Artigos para prática de esportes > Polo aquático > Toucas de polo aquático
503752 - Artigos esportivos > Artigos para prática de esportes > Raquetebol e squash
503753 - Artigos esportivos > Artigos para prática de esportes > Raquetebol e squash > Bolas para raquetebol e squash
499783 - Artigos esportivos > Artigos para prática de esportes > Raquetebol e squash > Luvas de squash e raquetebol
3714 - Artigos esportivos > Artigos para prática de esportes > Raquetebol e squash > Raquetes para raquetebol
4002 - Artigos esportivos > Artigos para prática de esportes > Raquetebol e squash > Raquetes para squash
